EGA python client version 3.0.21

Authentication success for user 'mail@gregor-sturm.de'
File ID         Status Bytes        Check sum                            File name
EGAF00001848341      1 95993078     d1bbaaec44558940f607140cb1d5effa     EGAR00001639938/NSCLC/P0729/Sample_PD10_ZZM_PTS20-0729.1.clean.fq.gz.cip
EGAF00001850100      1 187542261    4ee5626c61e9644d2aaa62b68583b372     EGAR00001643547/NSCLC/P0913/PD10_ZZM_NTH12-0913.2.clean.fq.gz.cip
EGAF00001856180      1 265281620    5e10425ad0d745700cf1f2942824242a     EGAR00001641702/NSCLC/P0616A/PD10_ZZM_TTH55-0616A.2.clean.fq.gz.cip
EGAF00001860170      1 271525749    46de77802a6458d379d713f8d161af36     EGAR00001641987/NSCLC/P0616P/PD10_ZZM_PTC51-0616P.2.clean.fq.gz.cip
EGAF00001864948      1 77298104     2c58c1a612cb90f1ca5321996440c929     EGAR00001648708/NSCLC/P0706/PD10_ZZM_TTY149-20170706.2.clean.fq.gz.cip
EGAF00001857273      1 162934577    27eb484aa5cd0f50db91b62308746ccb     EGAR00001640043/NSCLC/P0617/Sample_PD10_ZZM_NTC25-0617.1.clean.fq.gz.cip
EGAF00001860151      1 257929981    8bb852db2a3be0c8350c8dba8efb89fa     EGAR00001641978/NSCLC/P0616P/PD10_ZZM_PTC43-0616P.1.clean.fq.gz.cip
EGAF00001859285      1 192195152    11f2db469dc827f295c01aaa6a0a80bc     EGAR00001645535/NSCLC/P1011/PD10_ZZM_TTH115-1011.1.clean.fq.gz.cip
EGAF00001855835      1 73870890     902d36770fe267c1992d5b098b3f6b84     EGAR00001649504/NSCLC/P1219/PD10_ZZM_PTH4-20171219.1.clean.fq.gz.cip
EGAF00001864441      1 126811570    05d202fe7e8cd8994d2393b9c95c00bf     EGAR00001644633/NSCLC/P1010/PD10_ZZM_NTH73-1010.1.clean.fq.gz.cip
EGAF00001892466      1 93265783     4afca91b4cc5921cd80acd5bb1d446f0     EGAR00001668879/NSCLC/P0617/Sample_PD10_ZZM_NTH173-0617.1.clean.fq.gz.cip
EGAF00001852908      1 121497649    f86d02b271b095f8438f21e76dc66de9     EGAR00001646178/NSCLC/P0619/PD10_ZZM_NTH57-0619_S642_L002_R2_001.fastq.gz.cip
EGAF00001854530      1 218524987    3970379d7a842c900e9773a9fc5cc5d6     EGAR00001649271/NSCLC/P1219/PD10_ZZM_TTC22-20171219.2.clean.fq.gz.cip
EGAF00001849531      1 258496714    92e91c639c33f7f766f0af47ef9f50e6     EGAR00001649215/NSCLC/P1208/PD10_ZZM_T-CD4-120-20171208.1.clean.fq.gz.cip
EGAF00001902130      1 113885350    056a62f9cd4cca7019aa72b1275aa56d     EGAR00001668591/NSCLC/P0617/Sample_PD10_ZZM_NTC190-0617.1.clean.fq.gz.cip
EGAF00001854782      1 102040232    1a5f7be816235376f51d344ba0e3f1eb     EGAR00001641196/NSCLC/P1118/Sample_PD10_ZZM_TTH259-1118.2.clean.fq.gz.cip
EGAF00001854876      1 288609981    8e2fb0c35983e2e5a52a5ffaa8bf3b04     EGAR00001641918/NSCLC/P0616P/PD10_ZZM_NTC63-0616P.2.clean.fq.gz.cip
EGAF00001867312      1 101014549    afc7ba0acd592550962666a5922dcf9b     EGAR00001646353/NSCLC/P0619/PD10_ZZM_PTC15-0619_S32_L001_R2_001.fastq.gz.cip
EGAF00001851174      1 327342491    ede6682ad99d0eb08ea6b3c9af7abd96     EGAR00001641881/NSCLC/P0616P/PD10_ZZM_NTC21-0616P.2.clean.fq.gz.cip
EGAF00001859562      1 82863462     cdef2c896cad3f7b27ce67724f69b7da     EGAR00001647698/NSCLC/P1120/PD10_ZZM_TTH67-20171120.2.clean.fq.gz.cip
EGAF00001901321      1 117228825    098cbae46a3bac4449920f015c5f1dca     EGAR00001668096/NSCLC/P1202/Sample_PD10_ZZM_TTH66-1202.2.clean.fq.gz.cip
EGAF00001860866      1 74303506     dfac5fdd3397f27f52a65cacd43a7a32     EGAR00001647480/NSCLC/P1120/PD10_ZZM_TTC24-20171120.2.clean.fq.gz.cip
EGAF00001867364      1 92382513     46c931b4d13fb6844634dc0ba1beaa4c     EGAR00001646829/NSCLC/P0619/PD10_ZZM_TTY151-0619_S191_L001_R2_001.fastq.gz.cip
EGAF00001848408      1 184623595    355b7343e6a0f0ba62906fc8f9b4b433     EGAR00001640421/NSCLC/P0729/Sample_PD10_ZZM_PTS83-0729.2.clean.fq.gz.cip
EGAF00001866323      1 97346524     2ff625a07b8a0373fa997e4a77cdb092     EGAR00001648950/NSCLC/P1208/PD10_ZZM_TTC38-20171208.1.clean.fq.gz.cip
EGAF00001850472      1 104110963    ae2f783f99a8914a5825a2685daa6a90     EGAR00001646628/NSCLC/P0619/PD10_ZZM_TTC13-0619_S26_L001_R2_001.fastq.gz.cip
EGAF00001852356      1 331330774    a745746180581f406ba267f0ea55e0f0     EGAR00001641417/NSCLC/P0616P/PD10_ZZM_TTC106-0616P.2.clean.fq.gz.cip
EGAF00001854841      1 238635592    7053c02a52c9af0d0e5d5208314ae3be     EGAR00001641676/NSCLC/P0616A/PD10_ZZM_TTH26-0616A.1.clean.fq.gz.cip
EGAF00001853203      1 84555610     8209f44912112d4d35c732c87295b664     EGAR00001648573/NSCLC/P0706/PD10_ZZM_TTR115-20170706.1.clean.fq.gz.cip
EGAF00001865067      1 133190704    c3e5c1b77d806174cf000862df1e7f3a     EGAR00001649607/NSCLC/P1219/PD10_ZZM_TTH66-20171219.1.clean.fq.gz.cip
EGAF00001863660      1 92808584     1e642e2dd131bc980552a538589f4fc6     EGAR00001648908/NSCLC/P1208/PD10_ZZM_T-CD4-82-20171208.2.clean.fq.gz.cip
EGAF00001894730      1 98592237     a2d264bf50daf713e9ef95dc6c138926     EGAR00001669171/NSCLC/P0729/Sample_PD10_ZZM_PTC123-0729.1.clean.fq.gz.cip
EGAF00001859970      1 98502335     d0e198e5c5d80329e60c3c8d42b79d75     EGAR00001640551/NSCLC/P0729/Sample_PD10_ZZM_TTH90-0729.2.clean.fq.gz.cip
EGAF00001866523      1 103135960    fc694f4ff3d7acd5d58f5acc9d5f703a     EGAR00001640153/NSCLC/P0729/Sample_PD10_ZZM_NTH9-0729.1.clean.fq.gz.cip
EGAF00001854097      1 164231621    fa9951a46ebf4499c337f98c075cc7e5     EGAR00001645718/NSCLC/P1011/PD10_ZZM_TTR109-1011.1.clean.fq.gz.cip
EGAF00001895349      1 128774131    8b3e8b0beabc752ea7c0e6df0e0e4373     EGAR00001668205/NSCLC/P1202/Sample_PD10_ZZM_TTY27-1202.2.clean.fq.gz.cip
EGAF00001865950      1 96857011     de7f59a323e4f4e6674eafd98baa1918     EGAR00001646092/NSCLC/P0619/PD10_ZZM_NTC43-0619_S477_L002_R2_001.fastq.gz.cip
EGAF00001897632      1 97491336     8170874d22569c78ff21322a92878835     EGAR00001668978/NSCLC/P0617/Sample_PD10_ZZM_TTH156-0617.1.clean.fq.gz.cip
EGAF00001860641      1 127098014    90b0edcf0ddae394cecd55c0da97f804     EGAR00001645793/NSCLC/P1010/PD10_ZZM_TTR156-1010.1.clean.fq.gz.cip
EGAF00001857796      1 123535197    a25d685f1e1ff83cc5b68ceac54f55d5     EGAR00001644085/NSCLC/P0913/PD10_ZZM_TTH133-0913.2.clean.fq.gz.cip
EGAF00001899019      1 144511143    655e1e930c950e9320561b2003fa2ca1     EGAR00001667812/NSCLC/P1202/Sample_PD10_ZZM_TTR79-1202.2.clean.fq.gz.cip
EGAF00001855846      1 80335306     d82770a303a27bda53491f6068843da7     EGAR00001649509/NSCLC/P1219/PD10_ZZM_PTH46-20171219.2.clean.fq.gz.cip
EGAF00001852001      1 60264635     67d920e04ebaa4b193edeff077f341b5     EGAR00001648803/NSCLC/P1208/PD10_ZZM_PTC41-20171208.1.clean.fq.gz.cip
EGAF00001855175      1 127333111    074ed69cb84ed7415e4070982a9c59be     EGAR00001644288/NSCLC/P1011/PD10_ZZM_TTR4-1011.1.clean.fq.gz.cip
EGAF00001860742      1 81100563     42a95b7018ea4c1225bef1566cc3f946     EGAR00001646518/NSCLC/P0619/PD10_ZZM_PTR44-0619_S41_L001_R2_001.fastq.gz.cip
EGAF00001897452      1 109406049    fffc36a807cfb23189c998142d5a6bf0     EGAR00001667538/NSCLC/P1118/Sample_PD10_ZZM_NTH43-1118.1.clean.fq.gz.cip
EGAF00001855037      1 230041187    75ca661d1f9bc1d9d30cb358907ef124     EGAR00001643124/NSCLC/P0616A/PD10_ZZM_PTY96-0616A.1.clean.fq.gz.cip
EGAF00001851500      1 171456972    2959c703a5d044bc2ac2cc78eeb74082     EGAR00001644729/NSCLC/P1010/PD10_ZZM_PTC21-1010.2.clean.fq.gz.cip
EGAF00001851951      1 37764503     f85378da4ff0fbbcd2abff620f956885     EGAR00001648328/NSCLC/P0706/PD10_ZZM_PTY3-20170706.1.clean.fq.gz.cip
EGAF00001849773      1 124687657    9d4f6110afe9f52f24a3abc22e2ec8e7     EGAR00001640923/NSCLC/P1118/Sample_PD10_ZZM_PTH367-1118.1.clean.fq.gz.cip
EGAF00001861416      1 280622334    9ba97600c85c2ce749899a6f31e30c96     EGAR00001641515/NSCLC/P0616P/PD10_ZZM_TTC22-0616P.2.clean.fq.gz.cip
EGAF00001856829      1 57034217     ca60955c53ae3ff621c0f0901dcdcc5a     EGAR00001646947/NSCLC/P1120/PD10_ZZM_NTC21-20171120.1.clean.fq.gz.cip
EGAF00001863706      1 267299627    7b65c973bfa5fad3956b04bd38772d6e     EGAR00001649151/NSCLC/P1208/PD10_ZZM_PTR65-20171208.2.clean.fq.gz.cip
EGAF00001867033      1 171328856    194b263463fe3716aca61f9bb9e36b83     EGAR00001644189/NSCLC/P1011/PD10_ZZM_TTH68-1011.1.clean.fq.gz.cip
EGAF00001861595      1 145636866    3f12263a5342b09b38aefc5d77bda292     EGAR00001642955/NSCLC/P0913/PD10_ZZM_PTC95-0913.1.clean.fq.gz.cip
EGAF00001865185      1 83845735     e9f2e300719920207a396dd3d593ec9e     EGAR00001639904/NSCLC/P0729/Sample_PD10_ZZM_PTC75-0729.1.clean.fq.gz.cip
EGAF00001851993      1 148533727    43003c5f689838d2b7fb469fe57d4d9b     EGAR00001648799/NSCLC/P1208/PD10_ZZM_PTC34-20171208.1.clean.fq.gz.cip
EGAF00001857055      1 39140093     35ed46d50c567460842b5b03a1636513     EGAR00001648632/NSCLC/P0706/PD10_ZZM_TTR50-20170706.1.clean.fq.gz.cip
EGAF00001862595      1 86437885     cb2e3a9baa50d091e262f6c2831a45fc     EGAR00001640349/NSCLC/P0617/Sample_PD10_ZZM_PTS45-0617.1.clean.fq.gz.cip
EGAF00001849316      1 73124806     67120e20a421116efee385062f53982f     EGAR00001647581/NSCLC/P1120/PD10_ZZM_TTH119-20171120.2.clean.fq.gz.cip
EGAF00001852101      1 76078998     44957a472a03a713e305f88b728df29b     EGAR00001639500/NSCLC/P0617/Sample_PD10_ZZM_NTH-33-0617.1.clean.fq.gz.cip
EGAF00001851561      1 70712770     ee03c3ad1c4625c384725c27790312a7     EGAR00001645210/NSCLC/P1010/PD10_ZZM_PTY57-1010.1.clean.fq.gz.cip
EGAF00001852605      1 147131245    0327cd553fdc117333487e24c8e8dbce     EGAR00001643567/NSCLC/P0913/PD10_ZZM_NTH35-0913.1.clean.fq.gz.cip
EGAF00001860445      1 125388003    7c62978c3fba1a004621034daf3ddd45     EGAR00001644120/NSCLC/P0913/PD10_ZZM_TTH169-0913.1.clean.fq.gz.cip
EGAF00001862051      1 46387066     16e8f89cda9cf659632f9d9071a42d7f     EGAR00001646528/NSCLC/P0619/PD10_ZZM_PTR53-0619_S19_L001_R1_001.fastq.gz.cip
EGAF00001863279      1 137050710    4f6b5a43816b27bf0ce3533633b5fca0     EGAR00001645822/NSCLC/P1011/PD10_ZZM_TTR20-1011.1.clean.fq.gz.cip
EGAF00001896858      1 109407434    ccf5d827184f4d49e472dd1bd28d3a34     EGAR00001668718/NSCLC/P0617/Sample_PD10_ZZM_TTC176-0617.1.clean.fq.gz.cip
EGAF00001861606      1 250505383    11befdd1f362d7dd538937d3c633cfd3     EGAR00001642960/NSCLC/P0616A/PD10_ZZM_PTH101-0616A.2.clean.fq.gz.cip
EGAF00001867885      1 154804537    90c6a49bc673a03f8662e9c9e6a40d1c     EGAR00001640414/NSCLC/P0729/Sample_PD10_ZZM_PTS80-0729.1.clean.fq.gz.cip
EGAF00001852310      1 87109498     e856ced1a3569293ca2f2f8b2a49fa63     EGAR00001641169/NSCLC/P1118/Sample_PD10_ZZM_TTH221-1118.2.clean.fq.gz.cip
EGAF00001853158      1 70564185     356216c60897ca8f0fe29a9db65e4fc9     EGAR00001648101/NSCLC/P0706/PD10_ZZM_TTC125-20170706.2.clean.fq.gz.cip
EGAF00001893966      1 94472310     d9e9c484027f51cd40540e51a4449f0b     EGAR00001668909/NSCLC/P0617/Sample_PD10_ZZM_PTH157-0617.1.clean.fq.gz.cip
EGAF00001859173      1 150233851    6eaa38da869e9f71e551f62e5a82655d     EGAR00001644579/NSCLC/P1010/PD10_ZZM_NTH27-1010.1.clean.fq.gz.cip
EGAF00001850743      1 48818587     2f091cb6445ee040e8403f33da2769f2     EGAR00001648788/NSCLC/P0706/PD10_ZZM_TTY7-20170706.1.clean.fq.gz.cip
EGAF00001867602      1 61014825     8560881d6fff35c93ce5596e86729c70     EGAR00001648745/NSCLC/P0706/PD10_ZZM_TTY32-20170706.2.clean.fq.gz.cip
EGAF00001854147      1 92347803     6f5fa13c248594a13bb4bc8621a3d172     EGAR00001646193/NSCLC/P0619/PD10_ZZM_NTH80-0619_S578_L002_R1_001.fastq.gz.cip
EGAF00001868304      1 162502678    3953a32813e8e9a62d5321cb65dff1f9     EGAR00001643759/NSCLC/P0913/PD10_ZZM_PTH92-0913.2.clean.fq.gz.cip
EGAF00001867726      1 153709291    4ec619e0c4bcbce6654401b6fb0296cd     EGAR00001649646/NSCLC/P1219/PD10_ZZM_TTY60-20171219.2.clean.fq.gz.cip
EGAF00001863597      1 48420445     e59dbbcd7852750389fecd3e0f2ad7a5     EGAR00001648454/NSCLC/P0706/PD10_ZZM_TTH10-20170706.1.clean.fq.gz.cip
EGAF00001852633      1 135321258    123ac8f9e0c048c41ffe39ebd1fcb21e     EGAR00001644016/NSCLC/P1011/PD10_ZZM_TTC256-1011.1.clean.fq.gz.cip
EGAF00001857664      1 174288582    e20d37006efb1af1c807de50c90cdd76     EGAR00001643149/NSCLC/P0913/PD10_ZZM_TTC127-0913.2.clean.fq.gz.cip
EGAF00001859508      1 90959106     faa9ca871677844f5a23197b4b07408e     EGAR00001647221/NSCLC/P1120/PD10_ZZM_PTR5-20171120.2.clean.fq.gz.cip
EGAF00001856555      1 129603413    cd1cfcf9a26766cba079162de311cc33     EGAR00001644785/NSCLC/P1011/PD10_ZZM_PTC57-1011.1.clean.fq.gz.cip
EGAF00001861631      1 159226970    22fca114d55f1d4f729f867d01c227cc     EGAR00001643198/NSCLC/P0913/PD10_ZZM_TTC179-0913.1.clean.fq.gz.cip
EGAF00001857809      1 125625705    732368d1f309d2ddf4a1fe2943a43101     EGAR00001644317/NSCLC/P0913/PD10_ZZM_TTR72-0913.1.clean.fq.gz.cip
EGAF00001854913      1 275015602    c70d9ca5de9ac86657fecda3bc62b303     EGAR00001642162/NSCLC/P0616P/PD10_ZZM_TTC169-0616P.1.clean.fq.gz.cip
EGAF00001867842      1 53847374     0de0b64cc9db496e0a513f40dc9a1392     EGAR00001640167/NSCLC/P0729/Sample_PD10_ZZM_NTS51-0729.2.clean.fq.gz.cip
EGAF00001895308      1 133690862    6ca96b2d8b2673c0528227a709d19e92     EGAR00001667735/NSCLC/P1202/Sample_PD10_ZZM_TTH31-1202.1.clean.fq.gz.cip
EGAF00001857609      1 149606675    27b22009b87e3687f9b318b0db8d2785     EGAR00001642672/NSCLC/P0913/PD10_ZZM_NTC35-0913.1.clean.fq.gz.cip
EGAF00001855054      1 243272742    cbc7b30870683bd704bbe36ca1e7329c     EGAR00001643357/NSCLC/P0913/PD10_ZZM_TTH49-0913.2.clean.fq.gz.cip
EGAF00001862987      1 254093617    5fd221e640cb2739b767360747a73589     EGAR00001643456/NSCLC/P0616A/PD10_ZZM_TTY64-0616A.1.clean.fq.gz.cip
EGAF00001849111      1 201036063    a151ec83d541f9dcee11c54807ef94a4     EGAR00001645904/NSCLC/P1011/PD10_ZZM_TTR99-1011.1.clean.fq.gz.cip
EGAF00001855215      1 126709224    d8af9a0e7aaeffd7b2b9feec8984cf04     EGAR00001644533/NSCLC/P1010/PD10_ZZM_NTC71-1010.1.clean.fq.gz.cip
EGAF00001855335      1 158951466    8fe43acd8875f99ef78e6d13325b0dc5     EGAR00001645493/NSCLC/P1010/PD10_ZZM_TTC81-1010.1.clean.fq.gz.cip
EGAF00001848811      1 99092972     deb9cda8ef5c8228da3699dcc51e18f4     EGAR00001643534/NSCLC/P1011/PD10_ZZM_NTC8-1011.1.clean.fq.gz.cip
EGAF00001853781      1 240335352    1b727167f2f2f35feb502cfb022b650e     EGAR00001643115/NSCLC/P0616A/PD10_ZZM_PTY85-0616A.1.clean.fq.gz.cip
EGAF00001857184      1 104181888    88ee87c177c6a209eeacb27d6467b09d     EGAR00001639323/NSCLC/P0617/Sample_PD10_ZZM_PTH-38-0617.2.clean.fq.gz.cip
EGAF00001852681      1 132425985    0264c8aa04aaab45fa36ee394d2c9f65     EGAR00001644265/NSCLC/P0913/PD10_ZZM_TTR190-0913.1.clean.fq.gz.cip
EGAF00001867317      1 96655122     649e8a79149818afc3b9525c0c85a26c     EGAR00001646581/NSCLC/P0619/PD10_ZZM_PTY33-0619_S783_L003_R1_001.fastq.gz.cip
EGAF00001894717      1 117304410    a2d969db3a8f654f9fa846b0ea24922c     EGAR00001668924/NSCLC/P0617/Sample_PD10_ZZM_PTH186-0617.2.clean.fq.gz.cip
EGAF00001852157      1 101532559    8262212732b168b6cc3a1913b1f0fb15     EGAR00001639753/NSCLC/P0729/Sample_PD10_ZZM_NTC49-0729.1.clean.fq.gz.cip
EGAF00001855871      1 115028957    c979eaf665192207a6228d69bf94fd92     EGAR00001639312/NSCLC/P0617/Sample_PD10_ZZM_PTH-25-0617.1.clean.fq.gz.cip
EGAF00001865571      1 304201573    d627fbfe756c9e7281fe18ee2122fcb9     EGAR00001643008/NSCLC/P0616A/PD10_ZZM_PTR111-0616A.1.clean.fq.gz.cip
EGAF00001856037      1 132437450    ea073df09c175a0ddf64f630e793736a     EGAR00001640745/NSCLC/P1118/Sample_PD10_ZZM_PTC41-1118.1.clean.fq.gz.cip
EGAF00001853131      1 52133738     0436723abe0fc44791fa12bb00eaef36     EGAR00001647865/NSCLC/P1120/PD10_ZZM_TTR51-20171120.1.clean.fq.gz.cip
EGAF00001864248      1 234982648    5bbb0f5c482963d90f43a36ba0a39846     EGAR00001642991/NSCLC/P0616A/PD10_ZZM_PTH146-0616A.2.clean.fq.gz.cip
EGAF00001850090      1 149471092    7b73cdccbad99f2a74969206ba335814     EGAR00001643542/NSCLC/P0913/PD10_ZZM_NTC95-0913.2.clean.fq.gz.cip
EGAF00001867025      1 176261160    d3efa498c58bee4e4e09d531989e2bcf     EGAR00001644185/NSCLC/P1011/PD10_ZZM_TTH61-1011.1.clean.fq.gz.cip
EGAF00001867281      1 82624530     281553ddbfd89f95708bdf6717beea4e     EGAR00001646113/NSCLC/P0619/PD10_ZZM_NTC68-0619_S181_L001_R1_001.fastq.gz.cip
EGAF00001860429      1 148406114    1947ce87c77af81e081960a3977942d7     EGAR00001644112/NSCLC/P0913/PD10_ZZM_TTH161-0913.1.clean.fq.gz.cip
EGAF00001864907      1 58329684     70180c1f7e117f513da91721507fdf9f     EGAR00001648239/NSCLC/P0706/PD10_ZZM_PTH29-20170706.1.clean.fq.gz.cip
EGAF00001895277      1 80071742     484ba2e8359c9990a6b814e1ed37d120     EGAR00001667494/NSCLC/P1118/Sample_PD10_ZZM_TTH94-1118.2.clean.fq.gz.cip
EGAF00001857662      1 124196347    3e23d28033d0c674bf6c127c8527dd19     EGAR00001643148/NSCLC/P0913/PD10_ZZM_TTC126-0913.2.clean.fq.gz.cip
EGAF00001853465      1 90998321     6f0d25e4c15ac1793866d0cea4a2eda4     EGAR00001640486/NSCLC/P0617/Sample_PD10_ZZM_TTC84-0617.1.clean.fq.gz.cip
EGAF00001893185      1 124306396    d0788c7e06130c185a152d20bb098f39     EGAR00001668653/NSCLC/P0617/Sample_PD10_ZZM_PTC177-0617.2.clean.fq.gz.cip
EGAF00001892348      1 198091028    f4d700dc8c1f76eabf1d4a580a716d0a     EGAR00001668145/NSCLC/P1202/Sample_PD10_ZZM_NTY6-1202.1.clean.fq.gz.cip
EGAF00001857658      1 156450958    72af7fd85f5ea0aa11a15de6bdbcbcea     EGAR00001643146/NSCLC/P0913/PD10_ZZM_TTC124-0913.2.clean.fq.gz.cip
EGAF00001860766      1 109639711    57c7f822d6b8d4d7ef73e53371aaf0f9     EGAR00001646755/NSCLC/P0619/PD10_ZZM_TTH67-0619_S510_L002_R2_001.fastq.gz.cip
EGAF00001895283      1 128113374    892b7c093d29f5a058851168061f3efa     EGAR00001667497/NSCLC/P1202/Sample_PD10_ZZM_NTC10-1202.2.clean.fq.gz.cip
EGAF00001863098      1 184178359    4ee21d2f959c3dfa5998e9cbca06284b     EGAR00001644381/NSCLC/P0913/PD10_ZZM_TTY36-0913.2.clean.fq.gz.cip
EGAF00001859483      1 89526938     904fa7b80a5c9d768a68b0c98204163d     EGAR00001646984/NSCLC/P1120/PD10_ZZM_PTC114-20171120.1.clean.fq.gz.cip
EGAF00001893266      1 252990160    31b378c0702971ddaa186cc25eabe59c     EGAR00001669384/NSCLC/P0616A/PD10_ZZM_PTH56-0616A.1.clean.fq.gz.cip
EGAF00001850624      1 82978738     7cd76d341b6d2cf96730b9ba4c1d6b8e     EGAR00001647829/NSCLC/P1120/PD10_ZZM_TTR187-20171120.2.clean.fq.gz.cip
EGAF00001855784      1 211533064    ea58de5e76558c0629034f49008afd78     EGAR00001649058/NSCLC/P1208/PD10_ZZM_PTC88-20171208.2.clean.fq.gz.cip
EGAF00001867263      1 68600610     f1bc3556da11497bf37a4dbd71bf54e4     EGAR00001646104/NSCLC/P0619/PD10_ZZM_NTC56-0619_S363_L002_R1_001.fastq.gz.cip
EGAF00001862301      1 44181999     712a1e46456f11b0530dc43a36f75d0d     EGAR00001648451/NSCLC/P0706/PD10_ZZM_TTC9-20170706.1.clean.fq.gz.cip
EGAF00001858610      1 122475881    ec5294d7fd1aa127c70ff6fdc593841e     EGAR00001640066/NSCLC/P0617/Sample_PD10_ZZM_NTC59-0617.2.clean.fq.gz.cip
EGAF00001859253      1 110215475    765d078c55fc224d603c50d3b8d5fbfe     EGAR00001645294/NSCLC/P0913/PD10_ZZM_PTY94-0913.1.clean.fq.gz.cip
EGAF00001867790      1 81802740     2b8cf0fb6f31db5ed6b14d36daa40699     EGAR00001639691/NSCLC/P0617/Sample_PD10_ZZM_TTC20-0617.2.clean.fq.gz.cip
EGAF00001861807      1 84200606     bff3804b3253c17445af9289370d9aee     EGAR00001644606/NSCLC/P1010/PD10_ZZM_NTH49-1010.1.clean.fq.gz.cip
EGAF00001848916      1 209239144    cceecc966c61e68697cc2602a60d483d     EGAR00001644456/NSCLC/P1011/PD10_ZZM_NTC19-1011.2.clean.fq.gz.cip
EGAF00001856297      1 120763136    dd536d26200fda61e86c7fad4d8a70d6     EGAR00001642661/NSCLC/P1202/Sample_PD10_ZZM_TTR191-1202.1.clean.fq.gz.cip
EGAF00001866135      1 70793119     55a6f945c48a94aa0a51d50be203fdf4     EGAR00001647535/NSCLC/P1120/PD10_ZZM_TTC74-20171120.1.clean.fq.gz.cip
EGAF00001860667      1 105306478    55ad13149408afee4c919ab2e139f340     EGAR00001646031/NSCLC/P1011/PD10_ZZM_TTY74-1011.1.clean.fq.gz.cip
EGAF00001856807      1 88004128     4c6e91ffb2b74458cc7388de9b8675db     EGAR00001646711/NSCLC/P0619/PD10_ZZM_TTH19-0619_S457_L002_R1_001.fastq.gz.cip
EGAF00001867863      1 54671675     1621c6b57f82872bb8d60c73b3f34a1a     EGAR00001640403/NSCLC/P0729/Sample_PD10_ZZM_PTS74-0729.1.clean.fq.gz.cip
EGAF00001864702      1 88340480     fb0949dd7eb84323733abfaba9990323     EGAR00001646563/NSCLC/P0619/PD10_ZZM_PTR94-0619_S115_L001_R2_001.fastq.gz.cip
EGAF00001900686      1 114502501    82d01fe4a9bb45100520511a14a15b74     EGAR00001669039/NSCLC/P0729/Sample_PD10_ZZM_NTC139-0729.1.clean.fq.gz.cip
EGAF00001858198      1 90581383     d96c20cf61d654b5dfa44371be80f9de     EGAR00001647436/NSCLC/P1120/PD10_ZZM_TTC180-20171120.2.clean.fq.gz.cip
EGAF00001893934      1 124066029    3edd50de929a5b5d6501e7ef90c0dc4f     EGAR00001668668/NSCLC/P0617/Sample_PD10_ZZM_TTC103-0617.1.clean.fq.gz.cip
EGAF00001862476      1 79343024     f2248d0f99872454bcb047c5068d0a62     EGAR00001639389/NSCLC/P0617/Sample_PD10_ZZM_PTH-3-0617.2.clean.fq.gz.cip
EGAF00001866843      1 9394024      c4fef0437979a023452b4fa0c21fec97     EGAR00001642774/NSCLC/P0913/PD10_ZZM_TTR12-0913.1.clean.fq.gz.cip
EGAF00001862689      1 138243298    065b8b723fd651bd4afeae5233a33d3c     EGAR00001641057/NSCLC/P1118/Sample_PD10_ZZM_NTC73-1118.1.clean.fq.gz.cip
EGAF00001859282      1 147338941    2d72f4cf231f1ddcdc8ce8087df73d69     EGAR00001645533/NSCLC/P1011/PD10_ZZM_TTH114-1011.2.clean.fq.gz.cip
EGAF00001855984      1 111749791    71d264849c4e8a0c42d3f1e02f54d861     EGAR00001640268/NSCLC/P0729/Sample_PD10_ZZM_PTH56-0729.2.clean.fq.gz.cip
EGAF00001902064      1 117051796    ab778bc0a9fa7b620a9981e305ca3a83     EGAR00001668108/NSCLC/P1202/Sample_PD10_ZZM_TTH81-1202.1.clean.fq.gz.cip
EGAF00001852517      1 112088802    6be1cc028d805ccd75d3a716cd522c24     EGAR00001642848/NSCLC/P0913/PD10_ZZM_PTC13-0913.1.clean.fq.gz.cip
EGAF00001897614      1 74544993     89aa6b6c50206c79fe817fc6062ec05d     EGAR00001668744/NSCLC/P0617/Sample_PD10_ZZM_NTR189-0617.1.clean.fq.gz.cip
EGAF00001865738      1 160983978    7a732861f8b7360f538da00fac71cd30     EGAR00001644411/NSCLC/P0913/PD10_ZZM_TTY67-0913.2.clean.fq.gz.cip
EGAF00001864460      1 264484092    fc41f394b3779497815e18e9f08d53b5     EGAR00001644642/NSCLC/P1010/PD10_ZZM_NTH8-1010.2.clean.fq.gz.cip
EGAF00001861912      1 100482267    fac0db5a9c8a7214f66cd07908be68fd     EGAR00001645333/NSCLC/P1011/PD10_ZZM_TTC124-1011.2.clean.fq.gz.cip
EGAF00001901357      1 175599442    73c577bf130b24c57ac1a3306badb9fe     EGAR00001668339/NSCLC/P1202/Sample_PD10_ZZM_PTY139-1202.2.clean.fq.gz.cip
EGAF00001899100      1 93798891     786577ab9c36bd2d9176448737e6a232     EGAR00001668528/NSCLC/P0617/Sample_PD10_ZZM_TTR72-0617.1.clean.fq.gz.cip
EGAF00001851615      1 112541171    ac3b80011cf36e052dc8e57e36bbafda     EGAR00001645687/NSCLC/P1011/PD10_ZZM_TTH92-1011.1.clean.fq.gz.cip
EGAF00001858803      1 228067653    3826f9a6a73bb11ec1aacac5dbb75b30     EGAR00001641724/NSCLC/P0616A/PD10_ZZM_TTH80-0616A.1.clean.fq.gz.cip
