EGA python client version 3.0.21

Authentication success for user 'mail@gregor-sturm.de'
File ID         Status Bytes        Check sum                            File name
EGAF00001603872      1 99399506     6823d6291983441c95eb380e726ea34c     EGAR00001551513/SCS/P0508/Sample_PD10_ZZM_TTH147-0508.2.clean.fq.gz.cip
EGAF00001604146      1 120676329    33229e2f5fa46d34d6c2c665b4b36a2b     EGAR00001549275/SCS/P0322/Sample_PD10_ZZM_TTR139-0322.2.clean.fq.gz.cip
EGAF00001605443      1 245792146    c9f701939f51ac7cbaabc5a79230f1c5     EGAR00001549671/SCS/P0407/PD10_ZZM_NTR81-0407.1.clean.fq.gz.cip
EGAF00001610014      1 261079833    20fda7e3116c3c5545ef94eb93d62d56     EGAR00001551811/SCS/P1116/PD10_ZZM_NTC120-1116.2.clean.fq.gz.cip
EGAF00001603706      1 329088742    3433277b8a177f17db97d74b98e061d7     EGAR00001550151/SCS/P0407/PD10_ZZM_TTH118-0407.2.clean.fq.gz.cip
EGAF00001607451      1 133419373    2f311c2c26c58ef7b099f556bf63e397     EGAR00001550709/SCS/P0508/Sample_PD10_ZZM_NTC2-26-0508.1.clean.fq.gz.cip
EGAF00001608622      1 76554796     faba70408f43e53e6dfab457a1c1cdf7     EGAR00001551097/SCS/P0508/Sample_PD10_ZZM_PTH3-56-0508.2.clean.fq.gz.cip
EGAF00001615817      1 297073727    62e6e41fe670c0a44185deaef409c083     EGAR00001552376/SCS/P1116/PD10_ZZM_TTC139-1116.1.clean.fq.gz.cip
EGAF00001606410      1 308986458    b3f4b1d48acb9f706506cc50d91709d2     EGAR00001550066/SCS/P0407/PD10_ZZM_TTC30-0407.2.clean.fq.gz.cip
EGAF00001602685      1 98003660     c2dcc84c7d1f06d9d7052e099d9840d1     EGAR00001548249/SCS/P0205/Sample_PD10_ZZM_TTH93-0205.1.clean.fq.gz.cip
EGAF00001608272      1 118891603    1f1b597b56892359bb0fa4c7606fee48     EGAR00001551072/SCS/P0508/Sample_PD10_ZZM_PTH3-27-0508.2.clean.fq.gz.cip
EGAF00001608871      1 199934678    6973a56b3364ec209513d0889a209087     EGAR00001550440/SCS/P0508/Sample_PD10_ZZM_JTC-43-0508.1.clean.fq.gz.cip
EGAF00001602021      1 111589542    6c6c25cf75460ae415ea0b81ab560d9b     EGAR00001547770/SCS/P0205/Sample_PD10_ZZM_PTC104-0205.1.clean.fq.gz.cip
EGAF00001610213      1 70916896     e765026b7f19a0da56f3cfa0c65c4cbb     EGAR00001551573/SCS/P0508/Sample_PD10_ZZM_TTH1-79-0508.1.clean.fq.gz.cip
EGAF00001609717      1 99840949     5ea7fcbb22e3ec922d9494d82f36a1f9     EGAR00001551186/SCS/P0508/Sample_PD10_ZZM_PTS3-26-0508.1.clean.fq.gz.cip
EGAF00001602571      1 127760501    a165ec6ca88c9ab00aa75873c991f64b     EGAR00001547865/SCS/P0205/Sample_PD10_ZZM_PTH104-0205.1.clean.fq.gz.cip
EGAF00001616972      1 404657760    741f53e593860a4470c0ee2edb56f10f     EGAR00001552402/SCS/P1116/PD10_ZZM_TTC27-1116.2.clean.fq.gz.cip
EGAF00001616407      1 259936676    c8abc2d83e3e413a6f351b00891e8197     EGAR00001552395/SCS/P1116/PD10_ZZM_TTC21-1116.1.clean.fq.gz.cip
EGAF00001605790      1 271250647    7b32afc48405c0614bdbc77a344ffcf7     EGAR00001549409/SCS/P0407/PD10_ZZM_NTC105-0407.2.clean.fq.gz.cip
EGAF00001602626      1 132351229    aa997f8c0905523bf30b31b8461e1b01     EGAR00001548537/SCS/P0322/Sample_PD10_ZZM_NTH15-0322.2.clean.fq.gz.cip
EGAF00001605958      1 233263176    adb10f0d0f7bc1a87da560d8b3073415     EGAR00001549932/SCS/P0407/PD10_ZZM_PTR47-0407.2.clean.fq.gz.cip
EGAF00001608705      1 135459625    4746a50f6accc7583f9b637481a927d2     EGAR00001551237/SCS/P0508/Sample_PD10_ZZM_PTS3-78-0508.1.clean.fq.gz.cip
EGAF00001603147      1 116880367    8a13568aa5b42b797881244ffc0cd049     EGAR00001548462/SCS/P0322/Sample_PD10_ZZM_NTC184-0322.1.clean.fq.gz.cip
EGAF00001606482      1 290462090    623a7ce15d4880cd278ffde45115880b     EGAR00001550380/SCS/P0407/PD10_ZZM_TTR218-0407.2.clean.fq.gz.cip
EGAF00001609988      1 125526066    3917f67164b39c9d86e8ff4f315d39a6     EGAR00001551783/SCS/P0508/Sample_PD10_ZZM_TTS1-95-0508.2.clean.fq.gz.cip
EGAF00001603542      1 444970156    b775ebff2aae14ce8f2146f0da4ee56d     EGAR00001549441/SCS/P0407/PD10_ZZM_NTC42-0407.2.clean.fq.gz.cip
EGAF00001603655      1 235226384    76696d6b7c27c0ec312d385adb6b1ebb     EGAR00001549997/SCS/P0407/PD10_ZZM_TTC111-0407.1.clean.fq.gz.cip
EGAF00001606876      1 294329403    5e17a4c60351b39efaa071b3347efb81     EGAR00001550402/SCS/P0407/PD10_ZZM_TTR97-0407.2.clean.fq.gz.cip
EGAF00001607626      1 223129585    25dafb0f09f90ce1d54b0fc93e6c1d12     EGAR00001549963/SCS/P0407/PD10_ZZM_PTR8-0407.2.clean.fq.gz.cip
EGAF00001603089      1 99718300     92e2e07603a349154f2610b0c022e0f1     EGAR00001548057/SCS/P0205/Sample_PD10_ZZM_PTS67-0205.1.clean.fq.gz.cip
EGAF00001610301      1 272916251    44e01e917345eae332c7d5ad4ccc8b73     EGAR00001551858/SCS/P1116/PD10_ZZM_NTC171-1116.1.clean.fq.gz.cip
EGAF00001607929      1 114534517    a3cadea8c1936d446bbc07b617265099     EGAR00001548922/SCS/P0322/Sample_PD10_ZZM_PTR87-0322.1.clean.fq.gz.cip
EGAF00001606802      1 215638568    a861f6ff00f0467d68f0f6d4af37d28b     EGAR00001549718/SCS/P0407/PD10_ZZM_PTC20-0407.2.clean.fq.gz.cip
EGAF00001614108      1 400263363    1790f7e11a3d069c26cfa266193a128d     EGAR00001552573/SCS/P1116/PD10_ZZM_TTR11-1116.2.clean.fq.gz.cip
EGAF00001616394      1 315812570    ba693431788e6adf2efb4877b05bcf56     EGAR00001552388/SCS/P1116/PD10_ZZM_TTC151-1116.2.clean.fq.gz.cip
EGAF00001607899      1 123955382    2b9a29a78fa2f1a5a5fefa609b4cb2d7     EGAR00001551001/SCS/P0508/Sample_PD10_ZZM_PTC2-81-0508.1.clean.fq.gz.cip
EGAF00001607491      1 104948623    365502e320832de7d18b318e39616629     EGAR00001548882/SCS/P0322/Sample_PD10_ZZM_PTR49-0322.1.clean.fq.gz.cip
EGAF00001609681      1 45441229     ced2497d3b8df301f0bb85048801c8dd     EGAR00001550472/SCS/P0508/Sample_PD10_ZZM_JTC-72-0508.1.clean.fq.gz.cip
EGAF00001603440      1 118589484    233801f3c546952b9054466a3fe0f9de     EGAR00001549191/SCS/P0322/Sample_PD10_ZZM_TTH40-0322.2.clean.fq.gz.cip
EGAF00001619339      1 101945505    7446cf54a1390a012523795d7c2782d2     EGAR00001552706/SCS/P1202t/Sample_PD10_ZZM_PTC18-1202.1.clean.fq.gz.cip
EGAF00001610535      1 93580088     12fc79718f08e45b247f2da72a6cc350     EGAR00001551503/SCS/P0508/Sample_PD10_ZZM_TTH142-0508.1.clean.fq.gz.cip
EGAF00001609611      1 120566114    8d0cc3f4ef410787fc4c6a827f9345dd     EGAR00001549089/SCS/P0322/Sample_PD10_ZZM_TTC85-0322.1.clean.fq.gz.cip
EGAF00001603269      1 131145463    d2fe23a8c5f0a37d6fc6b598a57973dd     EGAR00001548523/SCS/P0322/Sample_PD10_ZZM_NTH136-0322.1.clean.fq.gz.cip
EGAF00001604231      1 256445104    8c52151a21686085d97205aad5ae160c     EGAR00001549551/SCS/P0407/PD10_ZZM_NTH155-0407.1.clean.fq.gz.cip
EGAF00001606290      1 335605423    48fc8a2a2792c1b25c2d7558ec991805     EGAR00001549517/SCS/P0407/PD10_ZZM_NTH118-0407.2.clean.fq.gz.cip
EGAF00001603256      1 117438168    1638d0ec83830004d716a8f62f175952     EGAR00001548516/SCS/P0322/Sample_PD10_ZZM_NTH129-0322.2.clean.fq.gz.cip
EGAF00001606493      1 251802784    8c072f62040c5e10055ce3986874e836     EGAR00001550386/SCS/P0407/PD10_ZZM_TTR224-0407.1.clean.fq.gz.cip
EGAF00001607586      1 274710016    47764c34c8c6dbea63fc9c7d52d0a092     EGAR00001549853/SCS/P0407/PD10_ZZM_PTH63-0407.2.clean.fq.gz.cip
EGAF00001605525      1 268460520    7a9587c9f9134b60151afb901a0decb5     EGAR00001550186/SCS/P0407/PD10_ZZM_TTH151-0407.1.clean.fq.gz.cip
EGAF00001603322      1 129859297    f1b4640f42af257335d56b6418f214db     EGAR00001548088/SCS/P0205/Sample_PD10_ZZM_TTC104-0205.2.clean.fq.gz.cip
EGAF00001606575      1 115942291    609b448a2aafa1e001ecc9f30ede7a82     EGAR00001551755/SCS/P0508/Sample_PD10_ZZM_TTS1-67-0508.1.clean.fq.gz.cip
EGAF00001604341      1 272867390    561b6966407bf71f289a6a01e6919133     EGAR00001550160/SCS/P0407/PD10_ZZM_TTH127-0407.1.clean.fq.gz.cip
EGAF00001602753      1 136857609    f7d12b5ab505c947939c9196cfa12828     EGAR00001548015/SCS/P0205/Sample_PD10_ZZM_PTS21-0205.1.clean.fq.gz.cip
EGAF00001602625      1 125017975    7381937b5797f0d31c818d72e894ca02     EGAR00001548537/SCS/P0322/Sample_PD10_ZZM_NTH15-0322.1.clean.fq.gz.cip
EGAF00001603329      1 104668976    57b4bd7a29d1628792fe8243df3224fe     EGAR00001548092/SCS/P0205/Sample_PD10_ZZM_TTC109-0205.1.clean.fq.gz.cip
EGAF00001602984      1 102503595    842eb08d31c5b214080e8f06ec9d7a21     EGAR00001548046/SCS/P0205/Sample_PD10_ZZM_PTS53-0205.2.clean.fq.gz.cip
EGAF00001602340      1 157211050    2c55bd1c1c4c692b916b325142ddcb48     EGAR00001548383/SCS/P0322/Sample_PD10_ZZM_NTC105-0322.2.clean.fq.gz.cip
EGAF00001610322      1 281471368    8dd5f4b40775bfe105b08dda8aa5b316     EGAR00001551883/SCS/P1116/PD10_ZZM_NTH1-1116.2.clean.fq.gz.cip
EGAF00001603333      1 88055220     1af2bd37a6fe47f8e01d7b51b76d81a8     EGAR00001548094/SCS/P0205/Sample_PD10_ZZM_TTC111-0205.1.clean.fq.gz.cip
EGAF00001609109      1 90436134     bdac5c0a2126f8e97a66755941c9b989     EGAR00001551437/SCS/P0508/Sample_PD10_ZZM_TTC96-0508.1.clean.fq.gz.cip
EGAF00001603983      1 95711491     2cfd28c36286e37542fe69bbbcab1f99     EGAR00001548719/SCS/P0322/Sample_PD10_ZZM_PTH100-0322.1.clean.fq.gz.cip
EGAF00001610016      1 276986670    6167b9e1c6b88e4ecaffd8976c79c33a     EGAR00001551812/SCS/P1116/PD10_ZZM_NTC121-1116.2.clean.fq.gz.cip
EGAF00001603779      1 114884107    92345ae8e28868df8595f87b0245bc96     EGAR00001550659/SCS/P0508/Sample_PD10_ZZM_JTS-82-0508.1.clean.fq.gz.cip
EGAF00001606131      1 459088103    863a2ac1fd3f9d0d58b786965016d8ca     EGAR00001552101/SCS/P1116/PD10_ZZM_PTC146-1116.1.clean.fq.gz.cip
EGAF00001610833      1 251727990    dd69802ea710bac1833f6a0c54d79d1d     EGAR00001552278/SCS/P1116/PD10_ZZM_PTR47-1116.1.clean.fq.gz.cip
EGAF00001606029      1 313991705    d879059eaeabd27efee30557a6c12c64     EGAR00001550366/SCS/P0407/PD10_ZZM_TTR204-0407.1.clean.fq.gz.cip
EGAF00001613505      1 270251074    6bda7fd326251d0d0cd598c2a44d8868     EGAR00001552323/SCS/P1116/PD10_ZZM_PTR88-1116.1.clean.fq.gz.cip
EGAF00001610630      1 413517719    6649e91ac91668e24ad6809114cc3ac3     EGAR00001552056/SCS/P1116/PD10_ZZM_NTR99-1116.2.clean.fq.gz.cip
EGAF00001609996      1 247435072    dda3fc208be28f06121e6841dd8bb8f3     EGAR00001551802/SCS/P1116/PD10_ZZM_NTC110-1116.2.clean.fq.gz.cip
EGAF00001603854      1 109205741    d75ea663beca0b7b8176e51adf5f4a12     EGAR00001551434/SCS/P0508/Sample_PD10_ZZM_TTC93-0508.2.clean.fq.gz.cip
EGAF00001610707      1 337627368    7d4f4e57d0b5abb819e169385ddba80d     EGAR00001552214/SCS/P1116/PD10_ZZM_PTH75-1116.1.clean.fq.gz.cip
EGAF00001610427      1 277132321    389ac41747869cef921f8449eac7245c     EGAR00001551996/SCS/P1116/PD10_ZZM_NTR32-1116.1.clean.fq.gz.cip
EGAF00001606588      1 149101243    186cc1003ea3053f8ac0d047bcb26d2e     EGAR00001551761/SCS/P0508/Sample_PD10_ZZM_TTS1-74-0508.2.clean.fq.gz.cip
EGAF00001604568      1 111381809    eba3323f528f207ed8918445bec4f0d4     EGAR00001548653/SCS/P0322/Sample_PD10_ZZM_PTC158-0322.2.clean.fq.gz.cip
EGAF00001603459      1 108586818    b98816ceb0fe24721a63b392c83765bc     EGAR00001549215/SCS/P0322/Sample_PD10_ZZM_TTH71-0322.1.clean.fq.gz.cip
EGAF00001607047      1 85070684     a7f58dad91710c9ece2ce2c713b84ab8     EGAR00001550805/SCS/P0508/Sample_PD10_ZZM_NTH18-0508.1.clean.fq.gz.cip
EGAF00001605929      1 243403353    b6e3dc30133dfdde7551aff7722fb964     EGAR00001549813/SCS/P0407/PD10_ZZM_PTH21-0407.1.clean.fq.gz.cip
EGAF00001610568      1 133536428    6f586cf9cdd0b47251d625b23396b88f     EGAR00001551589/SCS/P0508/Sample_PD10_ZZM_TTH1-87-0508.2.clean.fq.gz.cip
EGAF00001610829      1 307378989    827d1a2d59d39bf95a5e926927440eed     EGAR00001552276/SCS/P1116/PD10_ZZM_PTR45-1116.1.clean.fq.gz.cip
EGAF00001608091      1 119907521    15a1a74454873953290fd1ed51434a7e     EGAR00001550594/SCS/P0508/Sample_PD10_ZZM_JTS-2-0508.1.clean.fq.gz.cip
EGAF00001614089      1 327915701    98471677d2bee8dce383a139bb046dea     EGAR00001552339/SCS/P1116/PD10_ZZM_TTC106-1116.1.clean.fq.gz.cip
EGAF00001617733      1 282319932    c339ae34965aa77dbd1e87a4b5bd7c0a     EGAR00001553788/SCS/P1202t/Sample_PD10_ZZM_TTH48.1.clean.fq.gz.cip
EGAF00001610440      1 308184536    f775fc0fabeb2a836955ffb90ab3b59c     EGAR00001552002/SCS/P1116/PD10_ZZM_NTR39-1116.2.clean.fq.gz.cip
EGAF00001604865      1 243998493    8d1a3656f2626174e0c0f7c4789ee915     EGAR00001549659/SCS/P0407/PD10_ZZM_NTR70-0407.1.clean.fq.gz.cip
EGAF00001603530      1 116206742    12f6feb97f211fca577bf1cb8b8fb077     EGAR00001549376/SCS/P0322/Sample_PD10_ZZM_TTR7-0322.2.clean.fq.gz.cip
EGAF00001605061      1 254788597    e04d47445c1dc7861135c5b9c2cabe92     EGAR00001552042/SCS/P1116/PD10_ZZM_NTR84-1116.1.clean.fq.gz.cip
EGAF00001602838      1 96581490     8ef3e889b1bc670494b18737269c272b     EGAR00001547901/SCS/P0205/Sample_PD10_ZZM_PTH26-0205.2.clean.fq.gz.cip
EGAF00001602641      1 147147096    309d435038ea128900e7abd07cc159b2     EGAR00001547872/SCS/P0205/Sample_PD10_ZZM_PTH117-0205.1.clean.fq.gz.cip
EGAF00001607618      1 299796584    f4577e3f9e5c6e3928d1fcd8dd7e74b8     EGAR00001549959/SCS/P0407/PD10_ZZM_PTR77-0407.2.clean.fq.gz.cip
EGAF00001610741      1 299060514    f5329cfb69f8c764dca48f99583fbaea     EGAR00001552246/SCS/P1116/PD10_ZZM_PTR17-1116.1.clean.fq.gz.cip
EGAF00001613507      1 235572908    da308cae10870e0c38f48b4ec5ec4ba9     EGAR00001552324/SCS/P1116/PD10_ZZM_PTR89-1116.1.clean.fq.gz.cip
EGAF00001602072      1 95874447     d7fdf5324ecf2b8b0959f84e350d39bf     EGAR00001548012/SCS/P0205/Sample_PD10_ZZM_PTS20-0205.2.clean.fq.gz.cip
EGAF00001608472      1 271736825    1f795091f8a5cef1612a746aa364427d     EGAR00001550268/SCS/P0407/PD10_ZZM_TTR101-0407.2.clean.fq.gz.cip
EGAF00001608896      1 124070829    2ee54eec2451713a47c37cdaa83044cf     EGAR00001550980/SCS/P0508/Sample_PD10_ZZM_PTC2-61-0508.2.clean.fq.gz.cip
EGAF00001621548      1 384088371    4d6e4ffd82b2b755af6d869a863ef474     EGAR00001552522/SCS/P1116/PD10_ZZM_TTH60-1116.2.clean.fq.gz.cip
EGAF00001605760      1 143213383    e4942e2e44a9ae040b53ac26c7b78904     EGAR00001549351/SCS/P0322/Sample_PD10_ZZM_TTR47-0322.2.clean.fq.gz.cip
EGAF00001604002      1 126717209    56e32082837fa0e6bfed3ace15aadf79     EGAR00001548784/SCS/P0322/Sample_PD10_ZZM_PTH168-0322.2.clean.fq.gz.cip
EGAF00001608686      1 134604876    ac645e4217e13219aaa631f2829a9a02     EGAR00001551227/SCS/P0508/Sample_PD10_ZZM_PTS3-67-0508.2.clean.fq.gz.cip
EGAF00001604377      1 245450496    6f98eae52e0281626ab6063c16702f76     EGAR00001550321/SCS/P0407/PD10_ZZM_TTR157-0407.1.clean.fq.gz.cip
EGAF00001607065      1 94039387     9e1b52a7db943e7d32cd87730220a64d     EGAR00001550842/SCS/P0508/Sample_PD10_ZZM_NTH2-44-0508.1.clean.fq.gz.cip
EGAF00001603370      1 68450385     e5adc8c3b933fb48f81725cf59b80657     EGAR00001548255/SCS/P0205/Sample_PD10_ZZM_TTS103-0205.2.clean.fq.gz.cip
EGAF00001608861      1 220202211    90a424cd70512f023a91aae732de45c4     EGAR00001550435/SCS/P0508/Sample_PD10_ZZM_JTC-38-0508.1.clean.fq.gz.cip
EGAF00001606541      1 112365360    4a9390446ce366fd324f64890ccc5099     EGAR00001551738/SCS/P0508/Sample_PD10_ZZM_TTS1-50-0508.1.clean.fq.gz.cip
EGAF00001606101      1 302634067    56fa88e4f83f4d1ca32f16b66f8b4e92     EGAR00001552086/SCS/P1116/PD10_ZZM_PTC129-1116.1.clean.fq.gz.cip
EGAF00001605855      1 250773342    d0cda610da2b4dfa8543d1e475d98bce     EGAR00001549591/SCS/P0407/PD10_ZZM_NTH199-0407.1.clean.fq.gz.cip
EGAF00001605006      1 87833432     8d4c72223632769113c0eff9d4efce77     EGAR00001550504/SCS/P0508/Sample_PD10_ZZM_JTH-17-0508.2.clean.fq.gz.cip
EGAF00001604523      1 100493812    6d66b9fb42f29a9c18cf5b04a54e3d1a     EGAR00001548565/SCS/P0322/Sample_PD10_ZZM_NTH179-0322.1.clean.fq.gz.cip
EGAF00001602480      1 202944150    14ff2c1d38f5bf386c0af680130c0041     EGAR00001547847/SCS/P0205/Sample_PD10_ZZM_PTC65-0205.2.clean.fq.gz.cip
EGAF00001609115      1 82272386     c3bf5a8612f3f5023a5ed7b78c7872c8     EGAR00001551440/SCS/P0508/Sample_PD10_ZZM_TTH107-0508.1.clean.fq.gz.cip
EGAF00001610621      1 242585336    bdd198da107fa807698d737f95f59a1a     EGAR00001552022/SCS/P1116/PD10_ZZM_NTR6-1116.1.clean.fq.gz.cip
EGAF00001607474      1 128046351    173a5028008af563fd2881a30a9bc8c3     EGAR00001550748/SCS/P0508/Sample_PD10_ZZM_NTC26-0508.2.clean.fq.gz.cip
EGAF00001607567      1 200735907    30f131b2ba1abc32ddeb7f2903eea542     EGAR00001549754/SCS/P0407/PD10_ZZM_PTC63-0407.1.clean.fq.gz.cip
EGAF00001602015      1 214287348    cfa0da70183ff696cb2ee6a2613ff6ab     EGAR00001548210/SCS/P0205/Sample_PD10_ZZM_TTH141-0205.1.clean.fq.gz.cip
EGAF00001606177      1 388152543    0ff931e61c8dd00fcc3a10ffb32a16c9     EGAR00001552124/SCS/P1116/PD10_ZZM_PTC174-1116.1.clean.fq.gz.cip
EGAF00001618171      1 328968450    49d1e540a37bfb7a586cbe427674463e     EGAR00001552674/SCS/P1116/PD10_ZZM_TTR76-1116.1.clean.fq.gz.cip
EGAF00001608720      1 230451482    2b01e3dfb2215a4ccb6e554721b20d88     EGAR00001551300/SCS/P0508/Sample_PD10_ZZM_TTC2-31-0508.2.clean.fq.gz.cip
EGAF00001602891      1 136154813    9778a5687c8fd90490d35d775f254edf     EGAR00001548367/SCS/P0205/Sample_PD10_ZZM_TTS91-0205.1.clean.fq.gz.cip
EGAF00001604179      1 114809746    22adb3201b66c486db6d329cd3766007     EGAR00001549320/SCS/P0322/Sample_PD10_ZZM_TTR185-0322.1.clean.fq.gz.cip
EGAF00001603436      1 110606267    0ac4ba6cd8befd7f211dad6425dc9a33     EGAR00001549189/SCS/P0322/Sample_PD10_ZZM_TTH37-0322.2.clean.fq.gz.cip
EGAF00001608449      1 271278640    bce89376aa59fb468d0161542c79e2c2     EGAR00001550257/SCS/P0407/PD10_ZZM_TTH9-0407.1.clean.fq.gz.cip
EGAF00001603585      1 238461805    5bdf2ccd7e2ae87751d7d4f6b3297b25     EGAR00001549647/SCS/P0407/PD10_ZZM_NTR59-0407.1.clean.fq.gz.cip
EGAF00001608669      1 120171065    3a1fbb8175abf16aa3a86875a1d08918     EGAR00001551205/SCS/P0508/Sample_PD10_ZZM_PTS3-44-0508.1.clean.fq.gz.cip
EGAF00001604105      1 111231802    7d37ea7eeb80bbd32ecf2602a790551a     EGAR00001549227/SCS/P0322/Sample_PD10_ZZM_TTH90-0322.1.clean.fq.gz.cip
EGAF00001606099      1 268664324    e9d657c70f30e8523db07846134f2313     EGAR00001552085/SCS/P1116/PD10_ZZM_PTC128-1116.1.clean.fq.gz.cip
EGAF00001607763      1 119668684    d49f423cc8439da4a9935082f59b2e76     EGAR00001550714/SCS/P0508/Sample_PD10_ZZM_NTC2-3-0508.1.clean.fq.gz.cip
EGAF00001603736      1 265430744    6465897b447d0d49283bf0efd7188351     EGAR00001550309/SCS/P0407/PD10_ZZM_TTR144-0407.2.clean.fq.gz.cip
EGAF00001605839      1 301966040    7852405413e88aea1fc104c8b427790a     EGAR00001549508/SCS/P0407/PD10_ZZM_NTH109-0407.1.clean.fq.gz.cip
EGAF00001610905      1 93323560     b43cf423079ac950033db41771ff7c00     EGAR00001549172/SCS/P0322/Sample_PD10_ZZM_TTH185-0322.1.clean.fq.gz.cip
EGAF00001607214      1 337812266    2dad4f172e13aba440bf9f09fe36b464     EGAR00001549839/SCS/P0407/PD10_ZZM_PTH50-0407.2.clean.fq.gz.cip
EGAF00001608213      1 114965142    652c3bbccef3cd2f2e54d5278eb9456a     EGAR00001550966/SCS/P0508/Sample_PD10_ZZM_PTC2-5-0508.1.clean.fq.gz.cip
EGAF00001609349      1 112600165    c767bd32dd502c43bec078fd45c57f07     EGAR00001551178/SCS/P0508/Sample_PD10_ZZM_PTS3-19-0508.1.clean.fq.gz.cip
EGAF00001606525      1 94467580     e71c2487e07ac106198e41ac39559287     EGAR00001550557/SCS/P0508/Sample_PD10_ZZM_JTH-7-0508.1.clean.fq.gz.cip
EGAF00001607949      1 113183518    55ef7f3437dc3d3f9217697244c5d6d9     EGAR00001548932/SCS/P0322/Sample_PD10_ZZM_PTR96-0322.1.clean.fq.gz.cip
EGAF00001606038      1 389754897    e21c818b0683b9607c551ead1c1d466c     EGAR00001550370/SCS/P0407/PD10_ZZM_TTR208-0407.2.clean.fq.gz.cip
EGAF00001609557      1 97781754     45e0066879441af87919a1bd891962c6     EGAR00001551633/SCS/P0508/Sample_PD10_ZZM_TTR125-0508.1.clean.fq.gz.cip
EGAF00001608019      1 234351247    69dc25cf3728af407e3f41d4f16f0293     EGAR00001550097/SCS/P0407/PD10_ZZM_TTC65-0407.1.clean.fq.gz.cip
EGAF00001610143      1 107187303    f55bb9a58af8213c3f90ba03131702fd     EGAR00001551356/SCS/P0508/Sample_PD10_ZZM_TTC28-0508.1.clean.fq.gz.cip
EGAF00001605849      1 303208511    6acd8e308d1132e118ae7323c1546929     EGAR00001549588/SCS/P0407/PD10_ZZM_NTH195-0407.1.clean.fq.gz.cip
EGAF00001610036      1 132835084    9baafb8796336929b07ff1d3f2cb7024     EGAR00001549104/SCS/P0322/Sample_PD10_ZZM_TTH10-0322.2.clean.fq.gz.cip
EGAF00001602908      1 101888580    fa475f920ac165d9ea3b8dd3ee5c3b70     EGAR00001548375/SCS/P0205/Sample_PD10_ZZM_TTS99-0205.2.clean.fq.gz.cip
EGAF00001609554      1 143539771    828330a5723514ba2bb2cdef88f53290     EGAR00001551631/SCS/P0508/Sample_PD10_ZZM_TTR123-0508.2.clean.fq.gz.cip
EGAF00001604566      1 119870778    4aef0835076e4637eb72ca8aaad6c717     EGAR00001548652/SCS/P0322/Sample_PD10_ZZM_PTC157-0322.2.clean.fq.gz.cip
EGAF00001609751      1 122625089    d80bcc8931157236d7a65736495f4802     EGAR00001551273/SCS/P0508/Sample_PD10_ZZM_TTC20-0508.1.clean.fq.gz.cip
EGAF00001606445      1 226147492    3d271bf063defe0ba7e8cf4cdb64ece5     EGAR00001550219/SCS/P0407/PD10_ZZM_TTH24-0407.1.clean.fq.gz.cip
EGAF00001603623      1 405213699    bfbd581212925281f14ab7a879159e35     EGAR00001549771/SCS/P0407/PD10_ZZM_PTC8-0407.1.clean.fq.gz.cip
EGAF00001621572      1 297194508    552a1fa42381b9200be1ba387ad8fc96     EGAR00001552534/SCS/P1116/PD10_ZZM_TTH72-1116.2.clean.fq.gz.cip
EGAF00001606892      1 97420420     7ddc9ceb262ffc9638f5c010812ddef0     EGAR00001550564/SCS/P0508/Sample_PD10_ZZM_JTH-78-0508.2.clean.fq.gz.cip
EGAF00001604504      1 328356299    c9c9cdc4503210c3d86d1c11669cd611     EGAR00001551962/SCS/P1116/PD10_ZZM_NTH88-1116.2.clean.fq.gz.cip
EGAF00001602983      1 99871541     8cbe1ba0e97a34fb1e0d5a45329a897a     EGAR00001548046/SCS/P0205/Sample_PD10_ZZM_PTS53-0205.1.clean.fq.gz.cip
EGAF00001603317      1 77785441     c8621f8f94607693f42748d888165aff     EGAR00001548086/SCS/P0205/Sample_PD10_ZZM_TTC101-0205.1.clean.fq.gz.cip
EGAF00001602869      1 110563198    5255978ef54aa523c9235a854745757b     EGAR00001548031/SCS/P0205/Sample_PD10_ZZM_PTS37-0205.1.clean.fq.gz.cip
EGAF00001605854      1 311356238    7307dc920c925080709de1c7932da8f2     EGAR00001549590/SCS/P0407/PD10_ZZM_NTH197-0407.2.clean.fq.gz.cip
EGAF00001609791      1 116789071    2e6c3bc13a356a8b32bf973a3dcd63be     EGAR00001551349/SCS/P0508/Sample_PD10_ZZM_TTC2-75-0508.1.clean.fq.gz.cip
EGAF00001603700      1 312292749    6504eea323fca24cbe56d64914edf085     EGAR00001550148/SCS/P0407/PD10_ZZM_TTH115-0407.2.clean.fq.gz.cip
EGAF00001605262      1 116144070    364d073c14d070a655f39bed767fd0e3     EGAR00001549056/SCS/P0322/Sample_PD10_ZZM_TTC49-0322.2.clean.fq.gz.cip
EGAF00001607510      1 144712999    5fd59915b160d9395069cb809987406f     EGAR00001548891/SCS/P0322/Sample_PD10_ZZM_PTR57-0322.2.clean.fq.gz.cip
EGAF00001608223      1 113862341    e79b987363df271aecf08b3e1b45ee7b     EGAR00001551006/SCS/P0508/Sample_PD10_ZZM_PTC2-86-0508.1.clean.fq.gz.cip
EGAF00001604944      1 332779650    64215aecf5c226fb2636639dd7109ea9     EGAR00001550172/SCS/P0407/PD10_ZZM_TTH139-0407.2.clean.fq.gz.cip
EGAF00001618145      1 271833784    3c0f584fdb8a6f62968fe70eab4206f7     EGAR00001552436/SCS/P1116/PD10_ZZM_TTC67-1116.1.clean.fq.gz.cip
